"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
856,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",856,"Cheung Aek",NA,"","Khum","Commune","",""
857,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",857,"Dangkao",NA,"","Khum","Commune","",""
858,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",858,"Kakab",NA,"","Khum","Commune","",""
859,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",859,"Kouk Roka",NA,"","Khum","Commune","",""
860,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",860,"Krang Pongro",NA,"","Khum","Commune","",""
861,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",861,"Krang thnong",NA,"","Khum","Commune","",""
862,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",862,"n.a. ( 1022)",NA,"","Khum","Commune","",""
863,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",863,"Phleung Chheh Roteh",NA,"","Khum","Commune","",""
864,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",864,"Pong Tuek",NA,"","Khum","Commune","",""
865,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",865,"Prateah Lang",NA,"","Khum","Commune","",""
866,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",866,"Prey Sa",NA,"","Khum","Commune","",""
867,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",867,"Prey Veaeng",NA,"","Khum","Commune","",""
868,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",868,"Sak Sampov",NA,"","Khum","Commune","",""
869,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",869,"Samraong Kraom",NA,"","Khum","Commune","",""
870,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",870,"Trapeang krasang",NA,"","Khum","Commune","",""
871,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",871,"Boeng Tumpun",NA,"","Khum","Commune","",""
872,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",872,"Chak Angrae Kraom",NA,"","Khum","Commune","",""
873,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",873,"Chak Angrae Leu",NA,"","Khum","Commune","",""
874,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",874,"Chbar Ampov Muoy",NA,"","Khum","Commune","",""
875,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",875,"Chbar Ampov Pir",NA,"","Khum","Commune","",""
876,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",876,"Nirouth",NA,"","Khum","Commune","",""
877,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",877,"Preaek Pra",NA,"","Khum","Commune","",""
878,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",878,"Stueng Mean Chey",NA,"","Khum","Commune","",""
879,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",879,"n.a. ( 1001)",NA,"","Khum","Commune","",""
880,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",880,"n.a. ( 1002)",NA,"","Khum","Commune","",""
881,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",881,"n.a. ( 1003)",NA,"","Khum","Commune","",""
882,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",882,"n.a. ( 1004)",NA,"","Khum","Commune","",""
883,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",883,"n.a. ( 1006)",NA,"","Khum","Commune","",""
884,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",884,"n.a. ( 1007)",NA,"","Khum","Commune","",""
885,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",885,"n.a. ( 1008)",NA,"","Khum","Commune","",""
886,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",886,"n.a. ( 1010)",NA,"","Khum","Commune","",""
887,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",887,"n.a. ( 1011)",NA,"","Khum","Commune","",""
888,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",888,"n.a. ( 1012)",NA,"","Khum","Commune","",""
889,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",889,"n.a. ( 1014)",NA,"","Khum","Commune","",""
890,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",890,"n.a. ( 1017)",NA,"","Khum","Commune","",""
891,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",891,"n.a. ( 1018)",NA,"","Khum","Commune","",""
892,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",892,"n.a. ( 1020)",NA,"","Khum","Commune","",""
893,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",893,"n.a. ( 1023)",NA,"","Khum","Commune","",""
894,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",894,"n.a. ( 1024)",NA,"","Khum","Commune","",""
895,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",895,"n.a. ( 1025)",NA,"","Khum","Commune","",""
896,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",896,"n.a. ( 1026)",NA,"","Khum","Commune","",""
897,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",897,"n.a. ( 1027)",NA,"","Khum","Commune","",""
898,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",898,"n.a. ( 1028)",NA,"","Khum","Commune","",""
899,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",899,"n.a. ( 1030)",NA,"","Khum","Commune","",""
900,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",900,"n.a. ( 1033)",NA,"","Khum","Commune","",""
901,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",901,"n.a. ( 1035)",NA,"","Khum","Commune","",""
902,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",902,"n.a. ( 1042)",NA,"","Khum","Commune","",""
903,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",903,"n.a. ( 1044)",NA,"","Khum","Commune","",""
904,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",904,"n.a. ( 1045)",NA,"","Khum","Commune","",""
905,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",905,"n.a. ( 1051)",NA,"","Khum","Commune","",""
906,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",906,"n.a. ( 977)",NA,"","Khum","Commune","",""
907,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",907,"n.a. ( 978)",NA,"","Khum","Commune","",""
908,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",908,"n.a. ( 979)",NA,"","Khum","Commune","",""
909,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",909,"n.a. ( 986)",NA,"","Khum","Commune","",""
910,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",910,"n.a. ( 987)",NA,"","Khum","Commune","",""
911,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",911,"n.a. ( 988)",NA,"","Khum","Commune","",""
912,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",912,"n.a. ( 989)",NA,"","Khum","Commune","",""
913,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",913,"n.a. ( 990)",NA,"","Khum","Commune","",""
914,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",914,"n.a. ( 991)",NA,"","Khum","Commune","",""
915,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",915,"n.a. ( 992)",NA,"","Khum","Commune","",""
916,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",916,"n.a. ( 993)",NA,"","Khum","Commune","",""
917,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",917,"n.a. ( 994)",NA,"","Khum","Commune","",""
918,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",918,"n.a. ( 997)",NA,"","Khum","Commune","",""
919,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",919,"n.a. ( 998)",NA,"","Khum","Commune","",""
920,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",920,"Chrang Chamreh Muoy",NA,"","Khum","Commune","",""
921,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",921,"Chrang Chamreh Pir",NA,"","Khum","Commune","",""
922,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",922,"Chrouy Changva",NA,"","Khum","Commune","",""
923,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",923,"Khmuonh",NA,"","Khum","Commune","",""
924,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",924,"Kiloumaetr Lekh Pram",NA,"","Khum","Commune","",""
925,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",925,"Phnom Penh Thmei",NA,"","Khum","Commune","",""
926,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",926,"Preaek Lieb",NA,"","Khum","Commune","",""
927,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",927,"Preaek Ta Sek",NA,"","Khum","Commune","",""
928,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",928,"Ruessei Kaev",NA,"","Khum","Commune","",""
929,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",929,"Svay Pak",NA,"","Khum","Commune","",""
930,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",930,"Tuek Thla",NA,"","Khum","Commune","",""
931,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",931,"Tuol Sangkae",NA,"","Khum","Commune","",""
932,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",932,"Boeng Bat Kandaol",NA,"","Khum","Commune","",""
933,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",933,"Boeng Khnar",NA,"","Khum","Commune","",""
934,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",934,"Khnar Totueng",NA,"","Khum","Commune","",""
935,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",935,"Me Tuek",NA,"","Khum","Commune","",""
936,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",936,"n.a. ( 393)",NA,"","Khum","Commune","",""
937,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",937,"Ou Ta Paong",NA,"","Khum","Commune","",""
938,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",938,"Rumlech",NA,"","Khum","Commune","",""
939,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",939,"Snam Preah",NA,"","Khum","Commune","",""
940,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",940,"Svay Doun Kaev",NA,"","Khum","Commune","",""
941,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",941,"Ta Lou",NA,"","Khum","Commune","",""
942,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",942,"Trapeang Chong",NA,"","Khum","Commune","",""
943,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",943,"Anlong Vil",NA,"","Khum","Commune","",""
944,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",944,"Banteay Dei",NA,"","Khum","Commune","",""
945,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",945,"Kandieng",NA,"","Khum","Commune","",""
946,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",946,"Kanhchor",NA,"","Khum","Commune","",""
947,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",947,"n.a. ( 419)",NA,"","Khum","Commune","",""
948,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",948,"Srae Sdok",NA,"","Khum","Commune","",""
949,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",949,"Svay Luong",NA,"","Khum","Commune","",""
950,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",950,"Sya",NA,"","Khum","Commune","",""
951,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",951,"Veal",NA,"","Khum","Commune","",""
952,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",952,"Anlong Tnaot",NA,"","Khum","Commune","",""
953,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",953,"Ansa Chambak",NA,"","Khum","Commune","",""
954,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",954,"Boeng Kantuot",NA,"","Khum","Commune","",""
955,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",955,"Chheu Tom",NA,"","Khum","Commune","",""
956,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",956,"Kampong Pou",NA,"","Khum","Commune","",""
957,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",957,"Kbal Trach",NA,"","Khum","Commune","",""
958,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",958,"n.a. ( 465)",NA,"","Khum","Commune","",""
959,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",959,"Ou Sandan",NA,"","Khum","Commune","",""
960,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",960,"Sna Ansa",NA,"","Khum","Commune","",""
961,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",961,"Svay Sa",NA,"","Khum","Commune","",""
962,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",962,"Tnaot Chum",NA,"","Khum","Commune","",""
963,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",963,"Bak Chenhchien",NA,"","Khum","Commune","",""
964,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",964,"Leach",NA,"","Khum","Commune","",""
965,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",965,"Phteah Rung",NA,"","Khum","Commune","",""
966,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",966,"Prongil",NA,"","Khum","Commune","",""
967,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",967,"Rokat",NA,"","Khum","Commune","",""
968,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",968,"Samraong",NA,"","Khum","Commune","",""
969,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",969,"Santreae",NA,"","Khum","Commune","",""
970,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",970,"Chamraeun Phal",NA,"","Khum","Commune","",""
971,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",971,"Kaoh Chum",NA,"","Khum","Commune","",""
972,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",972,"Lolok Sa",NA,"","Khum","Commune","",""
973,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",973,"Phteah Prey",NA,"","Khum","Commune","",""
974,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",974,"Prey Nhi",NA,"","Khum","Commune","",""
975,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",975,"Roleab",NA,"","Khum","Commune","",""
976,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",976,"Svay at",NA,"","Khum","Commune","",""
977,40,"KHM","Cambodia",17,"Pouthisat",109,"Veal Veaeng",977,"n.a. ( 514)",NA,"","Khum","Commune","",""
978,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",978,"Chrach",NA,"","Khum","Commune","",""
979,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",979,"Khyang",NA,"","Khum","Commune","",""
980,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",980,"Putrea",NA,"","Khum","Commune","",""
981,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",981,"S'ang",NA,"","Khum","Commune","",""
982,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",982,"Tasu",NA,"","Khum","Commune","",""
983,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",983,"Yhmea",NA,"","Khum","Commune","",""
984,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",984,"Chhaeb Muoy",NA,"","Khum","Commune","",""
985,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",985,"Chhaeb Pir",NA,"","Khum","Commune","",""
986,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",986,"Kampong Sralau Muoy",NA,"","Khum","Commune","",""
987,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",987,"Kampong Sralau Pir",NA,"","Khum","Commune","",""
988,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",988,"Mlu Prey Muoy",NA,"","Khum","Commune","",""
989,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",989,"Mlu Prey Pir",NA,"","Khum","Commune","",""
990,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",990,"Sangkae Muoy",NA,"","Khum","Commune","",""
991,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",991,"Sangkae Pir",NA,"","Khum","Commune","",""
992,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",992,"Choam Ksant",NA,"","Khum","Commune","",""
993,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",993,"Kantuot",NA,"","Khum","Commune","",""
994,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",994,"Pring Thum",NA,"","Khum","Commune","",""
995,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",995,"Rumdaoh Srae",NA,"","Khum","Commune","",""
996,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",996,"Tuek Kraham",NA,"","Khum","Commune","",""
997,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",997,"Yeang",NA,"","Khum","Commune","",""
998,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",998,"Kuleaen Cheung",NA,"","Khum","Commune","",""
999,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",999,"Kuleaen Tboung",NA,"","Khum","Commune","",""
1000,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1000,"Phnum Penh",NA,"","Khum","Commune","",""
1001,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1001,"Phnum Tbaeng Pir",NA,"","Khum","Commune","",""
1002,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1002,"Srayang",NA,"","Khum","Commune","",""
1003,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1003,"Thmei",NA,"","Khum","Commune","",""
1004,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1004,"Reaksa",NA,"","Khum","Commune","",""
1005,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1005,"Reaksmei",NA,"","Khum","Commune","",""
1006,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1006,"Rieb Roy",NA,"","Khum","Commune","",""
1007,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1007,"Rik Reay",NA,"","Khum","Commune","",""
1008,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1008,"Robieb",NA,"","Khum","Commune","",""
1009,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1009,"Rohas",NA,"","Khum","Commune","",""
1010,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1010,"Romoniy",NA,"","Khum","Commune","",""
1011,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1011,"Romtom",NA,"","Khum","Commune","",""
1012,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1012,"Rotanak",NA,"","Khum","Commune","",""
1013,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1013,"Rumdaoh",NA,"","Khum","Commune","",""
1014,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1014,"Rung Roeang",NA,"","Khum","Commune","",""
1015,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1015,"Ruos Roan",NA,"","Khum","Commune","",""
1016,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1016,"Chamraeun",NA,"","Khum","Commune","",""
1017,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1017,"Phnum Tbaeng Muoy",NA,"","Khum","Commune","",""
1018,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1018,"Ro'ang",NA,"","Khum","Commune","",""
1019,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1019,"Ronak Ser",NA,"","Khum","Commune","",""
1020,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1020,"Sdau",NA,"","Khum","Commune","",""
1021,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1021,"Chhean Mukh",NA,"","Khum","Commune","",""
1022,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1022,"Kampong Pranak",NA,"","Khum","Commune","",""
1023,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1023,"Pal Hal",NA,"","Khum","Commune","",""
1024,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1024,"Pou",NA,"","Khum","Commune","",""
1025,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1025,"Prame",NA,"","Khum","Commune","",""
1026,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1026,"Preah Khleang",NA,"","Khum","Commune","",""
1027,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1027,"Boeng Preah",NA,"","Khum","Commune","",""
1028,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1028,"Cheung Phnum",NA,"","Khum","Commune","",""
1029,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1029,"Chheu Kach",NA,"","Khum","Commune","",""
1030,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1030,"Reaks Chey",NA,"","Khum","Commune","",""
1031,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1031,"Roung Damrei",NA,"","Khum","Commune","",""
1032,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1032,"Sdau Kaong",NA,"","Khum","Commune","",""
1033,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1033,"Spueu Ka",NA,"","Khum","Commune","",""
1034,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1034,"Spueu Kha",NA,"","Khum","Commune","",""
1035,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1035,"Theay",NA,"","Khum","Commune","",""
1036,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1036,"Cheach",NA,"","Khum","Commune","",""
1037,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1037,"Doun Koeng",NA,"","Khum","Commune","",""
1038,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1038,"Krabau",NA,"","Khum","Commune","",""
1039,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1039,"Kranhung",NA,"","Khum","Commune","",""
1040,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1040,"Seang Khveang",NA,"","Khum","Commune","",""
1041,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1041,"Smaong Cheung",NA,"","Khum","Commune","",""
1042,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1042,"Smaong Tboung",NA,"","Khum","Commune","",""
1043,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1043,"Trabaek",NA,"","Khum","Commune","",""
1044,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1044,"Baray",NA,"","Khum","Commune","",""
1045,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1045,"Cheung Tuek",NA,"","Khum","Commune","",""
1046,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1046,"Kampong Leav",NA,"","Khum","Commune","",""
1047,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1047,"Pou Rieng",NA,"","Khum","Commune","",""
1048,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1048,"Preaek Anteah",NA,"","Khum","Commune","",""
1049,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1049,"Preaek Chrey",NA,"","Khum","Commune","",""
1050,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1050,"Prey Kanlaong",NA,"","Khum","Commune","",""
1051,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1051,"Ta Kao",NA,"","Khum","Commune","",""
1052,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1052,"Ansaong",NA,"","Khum","Commune","",""
1053,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1053,"Cham",NA,"","Khum","Commune","",""
1054,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1054,"Cheang Daek",NA,"","Khum","Commune","",""
1055,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1055,"Chrey",NA,"","Khum","Commune","",""
1056,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1056,"Kampong Trabaek",NA,"","Khum","Commune","",""
1057,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1057,"Kansaom Ak",NA,"","Khum","Commune","",""
1058,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1058,"Kou Khchak",NA,"","Khum","Commune","",""
1059,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1059,"Peam Montear",NA,"","Khum","Commune","",""
1060,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1060,"Prasat",NA,"","Khum","Commune","",""
1061,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1061,"Pratheat",NA,"","Khum","Commune","",""
1062,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1062,"Prey Chhor",NA,"","Khum","Commune","",""
1063,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1063,"Prey Poun",NA,"","Khum","Commune","",""
1064,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1064,"Thkov",NA,"","Khum","Commune","",""
1065,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1065,"Chong Ampil",NA,"","Khum","Commune","",""
1066,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1066,"Kanhchriech",NA,"","Khum","Commune","",""
1067,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1067,"Kdoeang Reay",NA,"","Khum","Commune","",""
1068,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1068,"Kouk Kong Kaeut",NA,"","Khum","Commune","",""
